15.0,0.514
7.0,0.2255
9.0,0.677
10.0,0.516
7.0,0.205
8.0,0.3515
20.0,0.7775
16.0,0.768
9.0,0.5095
19.0,0.8945
14.0,0.6065
10.0,0.406
11.0,0.5415
10.0,0.6845
10.0,0.4755
12.0,0.6645
7.0,0.2905
10.0,0.451
7.0,0.2555
9.0,0.381
11.0,0.2455
10.0,0.2255
12.0,0.9395
9.0,0.7635
10.0,1.1615
11.0,0.9285
11.0,0.9955
12.0,0.931
15.0,0.9365
11.0,0.8635
10.0,0.9975
15.0,1.639
18.0,1.338
19.0,1.798
13.0,1.7095
8.0,0.4795
16.0,1.217
8.0,0.5225
11.0,0.883
9.0,0.3275
9.0,0.425
14.0,0.8515
5.0,0.07
5.0,0.042
4.0,0.042
7.0,0.203
9.0,0.5795
7.0,0.4605
6.0,0.161
9.0,0.8355
8.0,0.595
7.0,0.303
10.0,0.5415
10.0,0.4775
7.0,0.385
8.0,0.6615
8.0,0.4425
8.0,0.5895
4.0,0.086
7.0,0.583
7.0,0.4115
9.0,0.625
10.0,0.6965
7.0,0.3785
8.0,0.58
8.0,0.48
12.0,0.915
13.0,1.285
10.0,0.5305
6.0,0.151
13.0,0.7665
8.0,0.353
20.0,1.247
11.0,1.185
13.0,1.098
15.0,1.0075
9.0,0.944
10.0,0.922
11.0,0.788
14.0,1.1025
9.0,0.941
12.0,1.615
16.0,0.9885
21.0,1.3175
14.0,1.013
12.0,1.295
13.0,1.195
10.0,0.8645
9.0,0.517
12.0,0.9775
15.0,0.8115
12.0,0.755
13.0,1.115
10.0,1.262
15.0,1.494
14.0,1.606
9.0,0.725
8.0,0.523
7.0,0.5225
10.0,0.5785
7.0,0.2315
15.0,0.843
15.0,0.883
10.0,0.724
12.0,1.1735
12.0,0.727
11.0,0.802
10.0,0.6675
9.0,0.6335
9.0,0.3635
9.0,0.5415
9.0,0.431
9.0,0.3325
9.0,0.393
11.0,0.6935
11.0,0.5915
11.0,0.6125
10.0,0.402
9.0,0.8825
8.0,0.2605
9.0,0.4205
7.0,0.2535
14.0,0.766
6.0,0.214
6.0,0.1755
5.0,0.073
6.0,0.238
8.0,0.2505
19.0,1.7255
18.0,1.959
17.0,1.262
9.0,0.4035
7.0,0.1915
7.0,0.211
7.0,0.0975
8.0,0.406
7.0,0.156
9.0,0.2005
9.0,0.3555
9.0,0.253
10.0,0.826
10.0,0.741
16.0,1.3445
11.0,0.797
10.0,0.5175
10.0,0.549
10.0,0.515
9.0,0.127
5.0,0.0315
4.0,0.03
15.0,1.053
9.0,1.1185
10.0,1.3715
10.0,1.0565
12.0,0.9885
10.0,0.722
13.0,0.994
16.0,1.514
13.0,0.9075
13.0,1.124
13.0,1.056
13.0,1.222
12.0,1.2445
18.0,2.141
16.0,1.752
14.0,2.55
20.0,2.124
20.0,1.842
14.0,1.981
12.0,1.6185
14.0,1.9565
7.0,0.775
8.0,1.065
8.0,0.776
5.0,0.048
7.0,0.1785
5.0,0.125
8.0,0.1435
4.0,0.0465
11.0,0.97
14.0,0.9395
21.0,1.368
10.0,1.0235
10.0,1.0165
12.0,1.5675
13.0,1.218
12.0,1.0525
10.0,1.383
11.0,1.199
9.0,0.9325
13.0,1.1595
12.0,1.0225
14.0,0.927
8.0,0.22
10.0,0.8145
12.0,0.772
11.0,0.644
16.0,1.3035
15.0,0.922
10.0,0.922
9.0,0.4165
13.0,0.825
12.0,0.63
13.0,0.8155
8.0,0.369
9.0,0.482
9.0,0.315
8.0,0.3795
13.0,0.8325
7.0,0.2655
10.0,0.6345
7.0,0.181
12.0,0.38
9.0,0.6155
14.0,0.66
10.0,0.8025
8.0,0.46
7.0,0.324
10.0,0.501
8.0,0.32
9.0,0.455
11.0,0.5175
9.0,0.5755
11.0,0.485
10.0,0.3265
9.0,0.45
7.0,0.3055
7.0,0.205
11.0,1.1015
15.0,0.783
13.0,0.836
14.0,0.9025
22.0,1.4455
7.0,0.1155
12.0,0.435
9.0,0.124
1.0,0.002
3.0,0.013
3.0,0.008
5.0,0.021
17.0,0.9425
5.0,0.1
5.0,0.0645
8.0,0.1275
8.0,0.1655
10.0,0.174
13.0,0.1585
9.0,0.1975
7.0,0.156
7.0,0.2135
7.0,0.1715
13.0,1.1235
12.0,1.0605
15.0,1.094
15.0,1.2415
15.0,1.011
19.0,1.07
10.0,0.8975
15.0,1.415
13.0,1.1015
11.0,0.928
12.0,0.865
11.0,0.8945
4.0,0.095
6.0,0.1205
11.0,0.639
14.0,0.895
8.0,0.2925
9.0,0.6355
13.0,0.4995
22.0,1.779
16.0,1.187
14.0,1.219
15.0,1.525
13.0,1.259
22.0,1.844
12.0,1.3485
18.0,1.642
20.0,1.484
11.0,0.712
15.0,0.8415
7.0,0.2415
9.0,0.4495
14.0,0.6295
14.0,0.9565
10.0,0.879
10.0,0.699
17.0,0.6445
9.0,0.4775
10.0,0.8105
17.0,0.996
12.0,1.2765
15.0,1.116
19.0,1.013
26.0,1.0575
6.0,0.128
6.0,0.1105
4.0,0.1065
11.0,0.549
9.0,0.234
9.0,0.3485
13.0,0.892
8.0,0.252
6.0,0.217
10.0,0.472
4.0,0.037
3.0,0.0215
13.0,1.5415
14.0,0.7605
10.0,0.9055
21.0,1.2435
14.0,0.971
19.0,1.3305
23.0,1.2255
23.0,1.3
8.0,0.4585
14.0,1.242
10.0,0.3675
18.0,0.8365
6.0,0.172
5.0,0.0965
4.0,0.038
11.0,0.2845
5.0,0.1055
7.0,0.222
7.0,0.251
7.0,0.1755
12.0,0.6435
8.0,0.241
8.0,0.2255
12.0,0.5955
8.0,0.3185
5.0,0.121
5.0,0.0705
16.0,1.974
11.0,1.3415
14.0,1.0875
16.0,1.283
13.0,1.325
15.0,1.0035
14.0,1.165
14.0,1.3475
12.0,1.274
12.0,0.568
8.0,0.746
13.0,0.707
9.0,0.756
6.0,0.2
8.0,0.2715
14.0,1.2
8.0,1.153
22.0,0.8685
12.0,0.9535
9.0,0.93
16.0,1.275
20.0,2.13
13.0,1.587
18.0,1.8085
17.0,2.499
16.0,1.768
18.0,1.227
12.0,0.997
20.0,1.4225
16.0,1.029
12.0,1.186
19.0,1.016
11.0,0.887
10.0,1.0735
12.0,1.13
17.0,1.719
16.0,1.566
16.0,1.7605
19.0,1.787
14.0,1.31
13.0,1.343
20.0,1.7345
11.0,1.1775
10.0,1.077
15.0,0.995
12.0,1.1085
15.0,1.1405
10.0,0.791
10.0,0.663
12.0,0.5565
10.0,0.8445
9.0,0.4925
12.0,0.7385
10.0,0.482
14.0,0.609
9.0,0.471
10.0,0.3215
10.0,0.593
10.0,0.5615
9.0,0.25
6.0,0.1995
11.0,0.302
10.0,0.7155
8.0,0.5865
12.0,0.6765
11.0,0.987
9.0,0.5885
9.0,0.7225
7.0,0.4335
10.0,0.6935
7.0,0.365
12.0,0.8425
8.0,0.479
16.0,0.911
11.0,0.915
8.0,0.827
15.0,1.1045
14.0,0.945
11.0,0.9935
12.0,0.8565
14.0,1.2385
15.0,1.0325
20.0,1.3135
20.0,1.352
16.0,1.005
13.0,0.625
14.0,1.5015
11.0,0.529
13.0,0.5785
8.0,0.101
6.0,0.092
13.0,1.068
18.0,1.0915
19.0,1.015
21.0,0.943
18.0,1.0475
18.0,0.9555
20.0,1.036
18.0,0.9065
22.0,0.7505
13.0,0.366
11.0,0.662
7.0,0.217
14.0,0.252
9.0,0.3055
13.0,0.6885
10.0,0.2335
8.0,0.192
19.0,0.85
10.0,0.2715
10.0,0.3635
9.0,0.714
13.0,0.9815
16.0,0.9265
12.0,1.098
18.0,0.8205
16.0,1.891
16.0,1.41
17.0,1.4385
11.0,0.9245
14.0,1.2915
11.0,0.8375
15.0,1.221
9.0,0.199
10.0,0.2965
11.0,0.7085
11.0,0.2665
12.0,0.9915
6.0,0.0715
5.0,0.0545
6.0,0.0735
5.0,0.0235
12.0,1.3905
13.0,1.388
17.0,1.7445
21.0,1.4385
9.0,0.7835
10.0,0.646
9.0,0.3575
11.0,0.627
10.0,0.7715
17.0,0.7395
9.0,0.421
17.0,1.347
21.0,1.756
16.0,1.32
29.0,1.8075
17.0,0.9325
15.0,0.849
19.0,0.9955
12.0,1.0115
13.0,0.908
11.0,0.92
15.0,1.2415
11.0,0.8075
14.0,1.0595
14.0,1.073
13.0,0.921
11.0,1.2895
15.0,1.2635
17.0,1.369
15.0,0.953
12.0,1.248
19.0,1.0105
11.0,1.0385
10.0,0.874
12.0,0.854
23.0,1.1835
15.0,1.115
13.0,1.129
17.0,1.1745
15.0,1.105
12.0,0.8395
15.0,1.055
11.0,0.889
16.0,0.8735
10.0,1.1095
10.0,0.5185
10.0,0.6725
6.0,0.146
5.0,0.08
6.0,0.1
9.0,0.2795
5.0,0.0915
4.0,0.147
6.0,0.203
3.0,0.0385
5.0,0.1885
9.0,0.218
5.0,0.035
4.0,0.0545
4.0,0.024
3.0,0.0155
14.0,0.733
12.0,0.9715
9.0,0.24
20.0,0.752
13.0,0.458
12.0,0.4705
9.0,0.38
10.0,0.4985
11.0,0.454
11.0,0.5775
7.0,0.1165
5.0,0.094
10.0,0.2705
15.0,0.604
11.0,0.415
15.0,0.2885
8.0,0.3615
10.0,0.257
11.0,0.1555
8.0,0.08
7.0,0.0425
12.0,0.795
11.0,0.875
17.0,1.1625
13.0,0.9885
12.0,0.8
13.0,0.514
9.0,0.591
10.0,0.6265
14.0,0.795
12.0,1.1905
13.0,1.326
13.0,0.66
8.0,0.364
13.0,0.659
11.0,0.452
11.0,0.7335
14.0,0.5465
10.0,0.179
12.0,0.581
12.0,0.406
7.0,0.1085
11.0,0.387
16.0,0.474
14.0,0.443
20.0,1.066
17.0,0.9535
10.0,0.9665
11.0,1.133
10.0,0.9175
10.0,0.982
11.0,0.8865
17.0,1.3675
11.0,1.233
14.0,0.806
19.0,1.4635
13.0,0.4935
11.0,0.363
11.0,0.6655
10.0,0.6805
13.0,0.8285
14.0,0.4625
13.0,0.3095
13.0,0.745
9.0,0.25
18.0,0.874
19.0,1.514
12.0,0.6995
13.0,0.8525
9.0,0.7135
13.0,0.939
12.0,1.054
16.0,0.981
17.0,0.926
10.0,0.286
13.0,0.265
11.0,0.4885
12.0,0.5555
13.0,0.425
9.0,0.195
10.0,0.458
10.0,0.228
12.0,0.1775
12.0,0.4085
4.0,0.032
9.0,0.155
18.0,0.4775
15.0,0.525
13.0,0.3865
12.0,0.433
7.0,0.17
9.0,0.1295
7.0,0.0515
10.0,0.169
18.0,0.673
12.0,0.6785
17.0,0.498
15.0,0.498
12.0,0.658
10.0,0.322
8.0,0.2815
21.0,0.944
10.0,0.1835
9.0,0.49
7.0,0.391
10.0,0.467
9.0,0.5225
9.0,0.2105
8.0,0.168
7.0,0.258
6.0,0.1905
14.0,0.487
13.0,0.5735
7.0,0.173
13.0,1.1785
19.0,0.9
7.0,0.1875
9.0,0.3715
11.0,0.347
6.0,0.1145
9.0,0.777
11.0,0.4885
9.0,0.447
5.0,0.079
6.0,0.1665
11.0,0.466
7.0,0.1345
10.0,0.2305
7.0,0.129
17.0,0.97
16.0,1.14
18.0,1.3165
11.0,0.9585
18.0,1.626
11.0,0.781
10.0,0.3675
12.0,0.281
19.0,0.412
10.0,0.2245
11.0,0.4835
15.0,0.605
13.0,0.9175
13.0,0.5425
14.0,0.6175
17.0,0.655
19.0,0.8115
21.0,0.573
23.0,0.7865
22.0,0.64
12.0,0.74
11.0,0.5945
23.0,0.8165
8.0,0.2225
7.0,0.2295
10.0,0.5725
7.0,0.3915
16.0,0.8345
10.0,0.6515
15.0,0.909
13.0,0.8045
16.0,0.927
11.0,0.7305
11.0,0.9555
10.0,0.636
5.0,0.0865
11.0,0.3865
9.0,0.283
4.0,0.019
7.0,0.1285
4.0,0.0175
5.0,0.1165
13.0,0.444
16.0,0.3515
12.0,0.2905
14.0,0.536
9.0,0.4525
12.0,0.316
9.0,0.417
10.0,0.417
11.0,0.203
10.0,0.207
10.0,0.2765
7.0,0.1105
7.0,0.176
11.0,0.2465
7.0,0.1135
8.0,0.201
9.0,0.1915
7.0,0.1035
8.0,0.0975
6.0,0.0765
4.0,0.0265
2.0,0.015
3.0,0.018
13.0,1.0575
15.0,1.092
15.0,0.99
11.0,0.488
17.0,0.5005
10.0,0.297
12.0,0.525
13.0,0.77
15.0,0.6515
11.0,0.8295
13.0,0.879
15.0,0.823
13.0,0.656
18.0,0.8665
10.0,0.6565
12.0,0.669
12.0,0.6435
14.0,0.862
10.0,0.3795
14.0,0.835
8.0,0.2065
14.0,0.7365
17.0,0.8175
20.0,0.8425
17.0,1.001
17.0,1.676
9.0,0.6595
14.0,0.8055
15.0,1.5165
13.0,0.612
10.0,0.547
13.0,1.122
13.0,1.1365
20.0,1.4805
13.0,1.5275
20.0,1.1375
15.0,1.437
13.0,1.116
15.0,1.0615
15.0,1.2565
16.0,0.946
17.0,0.959
14.0,1.613
14.0,1.153
11.0,0.978
13.0,1.1325
9.0,0.197
11.0,0.785
17.0,0.949
11.0,0.9805
8.0,0.521
8.0,0.2685
9.0,0.462
10.0,0.7605
11.0,0.732
15.0,0.6775
13.0,0.6385
15.0,0.5755
15.0,0.537
13.0,0.93
12.0,0.6415
10.0,0.8815
6.0,0.244
5.0,0.0525
15.0,1.042
9.0,0.5755
12.0,0.709
9.0,0.644
12.0,0.8875
10.0,0.8935
10.0,0.556
9.0,0.51
12.0,0.9215
12.0,1.0345
15.0,0.695
11.0,0.7155
9.0,0.394
11.0,0.745
11.0,0.3665
10.0,0.495
10.0,0.349
9.0,0.4405
7.0,0.22
10.0,0.6615
7.0,0.3185
6.0,0.1015
15.0,0.759
10.0,0.4195
12.0,0.807
12.0,0.875
21.0,0.6835
6.0,0.067
5.0,0.088
7.0,0.1715
7.0,0.1735
6.0,0.183
