42.0,43.51
75.0,41.33
69.0,36.78
42.0,-8.82
76.0,34.61
72.0,40.11
77.0,12.52
81.0,-35.18
79.0,48.12
69.0,40.24
73.0,25.4
75.0,26.19
57.0,23.71
77.0,13.09
75.0,53.97
80.0,50.83
75.0,17.25
55.0,6.48
56.0,27.44
62.0,-16.3
75.0,43.86
65.0,-24.66
71.0,-15.78
77.0,4.94
75.0,42.71
52.0,12.35
47.0,-3.38
57.0,11.54
56.0,3.86
69.0,45.42
52.0,4.36
53.0,12.11
79.0,49.42
77.0,-33.45
73.0,31.14
60.0,-11.7
59.0,-4.25
48.0,-4.33
79.0,9.92
55.0,5.33
77.0,45.8
77.0,23.0
79.0,35.17
76.0,50.08
78.0,55.68
53.0,11.58
72.0,18.48
73.0,-0.23
65.0,30.06
71.0,13.7
49.0,3.75
52.0,15.33
74.0,59.43
50.0,9.0
67.0,6.92
69.0,-18.14
80.0,60.17
81.0,48.86
76.0,4.93
73.0,-17.54
63.0,0.39
54.0,13.44
74.0,41.7
79.0,52.52
59.0,5.54
80.0,37.97
68.0,12.05
80.0,16.0
75.0,13.47
67.0,14.62
50.0,9.54
45.0,11.86
66.0,6.8
57.0,18.54
69.0,14.08
81.0,22.3
74.0,47.5
81.0,64.14
61.0,28.63
65.0,-6.19
67.0,35.71
61.0,33.32
78.0,53.34
79.0,31.79
80.0,41.9
74.0,18.0
82.0,35.68
70.0,31.94
70.0,51.18
61.0,-1.28
74.0,39.02
77.0,37.51
77.0,29.37
70.0,42.87
57.0,17.97
74.0,56.95
72.0,33.89
62.0,-29.3
42.0,6.31
72.0,32.88
75.0,54.69
79.0,49.61
80.0,22.18
74.0,42.0
54.0,-18.92
51.0,-13.99
73.0,3.15
60.0,4.17
50.0,12.65
78.0,35.9
80.0,14.6
60.0,18.07
74.0,-20.16
75.0,19.42
63.0,47.91
79.0,42.46
68.0,33.99
46.0,-25.97
62.0,19.74
64.0,-22.57
56.0,27.71
80.0,52.37
78.0,12.1
75.0,-22.28
79.0,-41.29
69.0,12.15
46.0,13.52
49.0,9.06
80.0,59.91
73.0,23.61
61.0,33.68
71.0,31.88
76.0,8.99
59.0,-9.47
71.0,-25.3
69.0,-12.09
69.0,14.58
76.0,52.22
78.0,38.71
79.0,18.45
73.0,25.29
71.0,47.01
78.0,-20.87
73.0,44.45
25.0,55.76
61.0,27.15
74.0,14.0
70.0,-13.83
64.0,0.34
71.0,24.67
60.0,14.7
74.0,44.8
40.0,8.47
78.0,1.29
76.0,48.21
77.0,46.05
59.0,-9.43
41.0,2.04
66.0,-25.75
81.0,40.42
74.0,6.92
72.0,13.2
55.0,15.63
71.0,5.82
61.0,-26.32
81.0,59.33
81.0,46.95
71.0,33.52
66.0,38.57
52.0,-6.17
71.0,13.76
50.0,-8.57
60.0,6.12
71.0,-21.14
73.0,10.66
72.0,36.81
69.0,39.94
68.0,37.95
51.0,0.31
74.0,50.44
76.0,24.48
79.0,51.5
79.0,38.89
80.0,18.34
77.0,-34.89
69.0,41.32
66.0,-17.74
74.0,10.5
70.0,21.03
56.0,15.36
49.0,-15.41
63.0,-17.82
