23,45
45,48
24,10
50,25
47,33
44,35
36,40
35,20
48,23
43,18
48,43
39,47
54,23
33,30
41,47
41,30
57,50
42,35
38,27
38,23
52,40
48,27
36,40
39,35
51,30
27,15
31,20
46,50
42,20
31,15
54,30
51,28
43,15
51,37
27,20
54,40
42,23
25,20
32,20
54,50
20,20
53,50
39,25
33,20
30,47
55,40
44,10
51,20
51,23
38,30
33,33
27,15
40,45
56,35
45,35
29,37
50,25
47,40
49,30
25,45
49,33
32,15
41,23
27,20
40,20
24,17
39,15
51,50
48,40
50,50
40,15
46,10
15,10
50,45
47,20
37,30
53,23
44,18
23,23
35,10
30,20
23,10
46,37
37,40
46,10
25,18
33,30
29,13
54,50
39,40
26,15
40,20
25,17
40,43
52,48
44,20
38,47
34,23
52,40
49,23
28,20
44,27
53,43
47,23
43,25
47,37
47,20
51,25
43,15
32,10
40,20
46,33
47,20
31,23
46,28
46,23
37,18
47,45
48,25
33,20
47,50
52,45
21,17
22,43
46,23
39,20
45,23
46,17
49,40
40,27
35,18
39,30
40,30
34,30
40,10
43,20
38,28
28,25
44,47
51,30
48,33
41,20
29,40
39,10
33,23
47,23
36,20
37,30
41,33
48,27
42,50
44,40
53,50
36,20
53,30
35,20
38,47
39,20
26,18
40,20
28,23
40,37
39,15
23,20
53,23
31,20
44,50
51,50
52,27
54,50
41,33
40,15
47,35
24,10
42,18
26,23
55,30
38,50
23,23
30,10
55,25
31,10
48,37
49,20
54,47
54,30
43,23
33,10
22,20
31,10
44,30
39,35
35,20
40,20
47,15
57,40
33,20
34,33
50,37
51,20
38,20
54,35
45,45
39,30
41,30
46,20
23,17
39,20
31,33
39,47
41,20
51,20
48,40
49,25
32,30
43,30
34,17
41,50
43,27
51,30
52,33
51,23
39,10
28,20
43,33
52,50
43,15
30,33
54,43
33,18
49,50
53,50
22,30
36,28
49,43
29,23
46,20
43,47
43,35
27,10
45,25
38,10
27,20
49,45
42,23
41,20
47,23
38,20
42,50
46,23
37,13
33,15
38,10
27,15
36,38
40,40
46,18
31,43
49,40
42,18
45,45
41,20
26,15
53,30
52,50
52,20
49,35
34,23
44,30
31,30
42,40
43,20
25,33
23,20
49,25
52,13
52,30
50,17
47,50
42,18
44,35
44,23
50,40
27,13
34,30
46,20
26,25
49,50
31,28
47,20
25,20
48,30
40,33
49,30
51,28
44,30
48,15
36,37
35,27
42,23
56,40
54,23
40,23
48,30
39,17
50,25
49,35
48,30
50,27
48,23
50,50
47,20
45,40
30,50
51,30
46,30
40,28
41,35
37,15
48,37
35,17
45,20
44,20
53,38
27,17
41,30
28,30
29,35
56,35
54,30
29,20
49,30
47,45
42,23
52,47
35,23
57,40
38,20
39,18
27,23
48,20
48,30
41,33
41,30
43,47
40,40
39,33
35,20
48,40
41,18
31,30
40,30
35,23
43,23
38,27
47,30
18,20
40,27
28,28
52,28
37,33
55,18
44,50
34,20
